user,par,doi,rank,numRevs
Saltine,512,0.083836339,23,1
Saltine,510,0.083836339,24,1
Saltine,498,0.083836339,25,1
Saltine,497,0.083836339,26,1
Saltine,489,0.083836339,27,1
Saltine,487,0.083836339,28,1
Saltine,438,0.083836339,29,1
Saltine,462,0.040638515,30,1
Saltine,673,0,31,1
Saltine,667,0,32,1
Saltine,665,0,33,1
Saltine,660,0,34,1
Saltine,659,0,35,1
Saltine,658,0,36,1
Saltine,657,0,37,1
Saltine,656,0,38,1
Saltine,655,0,39,1
Saltine,654,0,40,1
Saltine,653,0,41,1
Saltine,652,0,42,1
Saltine,651,0,43,1
Saltine,649,0,44,1
Saltine,648,0,45,1
Saltine,647,0,46,1
Saltine,646,0,47,1
Saltine,644,0,48,1
Saltine,643,0,49,1
Saltine,642,0,50,1
Saltine,641,0,51,1
Saltine,640,0,52,1
Saltine,639,0,53,1
Saltine,638,0,54,1
Saltine,637,0,55,1
Saltine,636,0,56,1
Saltine,635,0,57,1
Youssefsan,418,0.209590848,1,1
Youssefsan,610,0.167672678,2,1
Youssefsan,557,0.167672678,3,1
Youssefsan,508,0.167672678,4,1
Youssefsan,417,0.167672678,5,1
Youssefsan,567,0.125754509,6,1
Youssefsan,524,0.125754509,7,1
Youssefsan,517,0.125754509,8,1
Youssefsan,509,0.125754509,9,1
Youssefsan,507,0.125754509,10,1
Youssefsan,502,0.125754509,11,1
Youssefsan,501,0.125754509,12,1
Youssefsan,485,0.125754509,13,1
Youssefsan,424,0.125754509,14,1
Youssefsan,419,0.125754509,15,1
Youssefsan,416,0.125754509,16,1
Youssefsan,471,0.104155596,17,1
Youssefsan,469,0.104155596,18,1
Youssefsan,468,0.104155596,19,1
Youssefsan,458,0.104155596,20,1
Youssefsan,512,0.083836339,21,1
Youssefsan,510,0.083836339,22,1
Youssefsan,498,0.083836339,23,1
Youssefsan,497,0.083836339,24,1
Youssefsan,489,0.083836339,25,1
Youssefsan,487,0.083836339,26,1
Youssefsan,438,0.083836339,27,1
Youssefsan,423,0.083836339,28,1
Youssefsan,421,0.083836339,29,1
Youssefsan,462,0.040638515,30,1
Youssefsan,673,0,31,1
Youssefsan,667,0,32,1
Youssefsan,665,0,33,1
Youssefsan,660,0,34,1
Youssefsan,659,0,35,1
Youssefsan,658,0,36,1
Youssefsan,657,0,37,1
Youssefsan,656,0,38,1
Youssefsan,655,0,39,1
Youssefsan,654,0,40,1
Youssefsan,653,0,41,1
Youssefsan,652,0,42,1
Youssefsan,651,0,43,1
Youssefsan,649,0,44,1
Youssefsan,648,0,45,1
Youssefsan,647,0,46,1
Youssefsan,646,0,47,1
Youssefsan,644,0,48,1
Youssefsan,643,0,49,1
Youssefsan,642,0,50,1
Youssefsan,641,0,51,1
Youssefsan,640,0,52,1
Youssefsan,639,0,53,1
Youssefsan,638,0,54,1
Youssefsan,637,0,55,1
Youssefsan,636,0,56,1
Youssefsan,635,0,57,1
Jamesday,418,0.294941755,1,2
Jamesday,417,0.274700802,2,2
Jamesday,610,0.231346369,3,2
Jamesday,508,0.231346369,4,2
Jamesday,424,0.211105416,5,2
Jamesday,419,0.211105416,6,2
Jamesday,416,0.211105416,7,2
Jamesday,567,0.189428199,8,2
Jamesday,524,0.189428199,9,2
Jamesday,517,0.189428199,10,2
Jamesday,509,0.189428199,11,2
Jamesday,507,0.189428199,12,2
Jamesday,502,0.189428199,13,2
Jamesday,501,0.189428199,14,2
Jamesday,485,0.189428199,15,2
Jamesday,557,0.187991935,16,2
Jamesday,471,0.167829287,17,2
Jamesday,469,0.167829287,18,2
Jamesday,468,0.167829287,19,2
Jamesday,458,0.167829287,20,2
Jamesday,438,0.14751003,21,2
Jamesday,423,0.14751003,22,2
Jamesday,421,0.14751003,23,2
Jamesday,512,0.104155596,24,2
Jamesday,510,0.104155596,25,2
Jamesday,498,0.104155596,26,2
Jamesday,497,0.104155596,27,2
Jamesday,489,0.104155596,28,2
Jamesday,487,0.104155596,29,2
Jamesday,462,0.060957772,30,2
Jamesday,673,0,31,2
Jamesday,667,0,32,2
Jamesday,665,0,33,2
Jamesday,660,0,34,2
Jamesday,659,0,35,2
Jamesday,658,0,36,2
Jamesday,657,0,37,2
Jamesday,656,0,38,2
Jamesday,655,0,39,2
Jamesday,654,0,40,2
Jamesday,653,0,41,2
Jamesday,652,0,42,2
Jamesday,651,0,43,2
Jamesday,649,0,44,2
Jamesday,648,0,45,2
Jamesday,647,0,46,2
Jamesday,646,0,47,2
Jamesday,644,0,48,2
Jamesday,643,0,49,2
Jamesday,642,0,50,2
Jamesday,641,0,51,2
Jamesday,640,0,52,2
Jamesday,639,0,53,2
Jamesday,638,0,54,2
Jamesday,637,0,55,2
Jamesday,636,0,56,2
Jamesday,635,0,57,2
Kingturtle,418,1.581760248,1,3
Kingturtle,417,1.568154464,2,3
Kingturtle,424,1.15344159,3,3
Kingturtle,419,1.101605112,4,3
Kingturtle,416,1.101605112,5,3
Kingturtle,508,1.066766654,6,3
Kingturtle,509,0.986871491,7,3
Kingturtle,507,0.986871491,8,3
Kingturtle,502,0.986871491,9,3
Kingturtle,610,0.961576017,10,3
Kingturtle,469,0.959759333,11,3
Kingturtle,501,0.958196629,12,3
Kingturtle,485,0.958196629,13,3
Kingturtle,471,0.936597717,14,3
Kingturtle,458,0.936597717,15,3
Kingturtle,468,0.902409608,16,3
Kingturtle,524,0.900846905,17,3
Kingturtle,517,0.900846905,18,3
Kingturtle,567,0.877685289,19,3
Kingturtle,557,0.778078325,20,3
Kingturtle,423,0.775852538,21,3
Kingturtle,421,0.598103197,22,3
Kingturtle,512,0.57348245,23,3
Kingturtle,510,0.57348245,24,3
Kingturtle,498,0.57348245,25,3
Kingturtle,497,0.57348245,26,3
Kingturtle,438,0.569428335,27,3
Kingturtle,489,0.516132726,28,3
Kingturtle,487,0.516132726,29,3
Kingturtle,462,0.497659221,30,3
Kingturtle,673,0,31,3
Kingturtle,667,0,32,3
Kingturtle,665,0,33,3
Kingturtle,660,0,34,3
Kingturtle,659,0,35,3
Kingturtle,658,0,36,3
Kingturtle,657,0,37,3
Kingturtle,656,0,38,3
Kingturtle,655,0,39,3
Kingturtle,654,0,40,3
Kingturtle,653,0,41,3
Kingturtle,652,0,42,3
Kingturtle,651,0,43,3
Kingturtle,649,0,44,3
Kingturtle,648,0,45,3
Kingturtle,647,0,46,3
Kingturtle,646,0,47,3
Kingturtle,644,0,48,3
Kingturtle,643,0,49,3
Kingturtle,642,0,50,3
Kingturtle,641,0,51,3
Kingturtle,640,0,52,3
Kingturtle,639,0,53,3
Kingturtle,638,0,54,3
Kingturtle,637,0,55,3
Kingturtle,636,0,56,3
Kingturtle,635,0,57,3
Wik,418,0.209590848,1,1
Wik,610,0.167672678,2,1
Wik,557,0.167672678,3,1
Wik,508,0.167672678,4,1
Wik,417,0.167672678,5,1
Wik,567,0.125754509,6,1
Wik,524,0.125754509,7,1
Wik,517,0.125754509,8,1
Wik,509,0.125754509,9,1
Wik,507,0.125754509,10,1
Wik,502,0.125754509,11,1
Wik,501,0.125754509,12,1
Wik,485,0.125754509,13,1
Wik,424,0.125754509,14,1
Wik,419,0.125754509,15,1
Wik,416,0.125754509,16,1
Wik,471,0.104155596,17,1
Wik,469,0.104155596,18,1
Wik,468,0.104155596,19,1
Wik,458,0.104155596,20,1
Wik,512,0.083836339,21,1
Wik,510,0.083836339,22,1
Wik,498,0.083836339,23,1
Wik,497,0.083836339,24,1
Wik,489,0.083836339,25,1
Wik,487,0.083836339,26,1
Wik,438,0.083836339,27,1
Wik,423,0.083836339,28,1
Wik,421,0.083836339,29,1
Wik,462,0.040638515,30,1
Wik,673,0,31,1
Wik,667,0,32,1
Wik,665,0,33,1
Wik,660,0,34,1
Wik,659,0,35,1
Wik,658,0,36,1
Wik,657,0,37,1
Wik,656,0,38,1
Wik,655,0,39,1
Wik,654,0,40,1
Wik,653,0,41,1
Wik,652,0,42,1
Wik,651,0,43,1
Wik,649,0,44,1
Wik,648,0,45,1
Wik,647,0,46,1
Wik,646,0,47,1
Wik,644,0,48,1
Wik,643,0,49,1
Wik,642,0,50,1
Wik,641,0,51,1
Wik,640,0,52,1
Wik,639,0,53,1
Wik,638,0,54,1
Wik,637,0,55,1
Wik,636,0,56,1
Wik,635,0,57,1
Jengod,417,2.085218216,1,6
Jengod,418,2.057758885,2,6
Jengod,424,1.779723912,3,6
Jengod,419,1.751537643,4,6
Jengod,416,1.727887434,5,6
Jengod,508,1.604220704,6,6
Jengod,509,1.543832451,7,6
Jengod,507,1.543832451,8,6
Jengod,502,1.543832451,9,6
Jengod,469,1.538319205,10,6
Jengod,501,1.515157589,11,6
Jengod,485,1.515157589,12,6
Jengod,471,1.515157589,13,6
Jengod,458,1.515157589,14,6
Jengod,423,1.482151316,15,6
Jengod,421,1.463063021,16,6
Jengod,468,1.423619755,17,6
Jengod,610,1.417939371,18,6
Jengod,438,1.41073795,19,6
Jengod,524,1.376717169,20,6
Jengod,517,1.376717169,21,6
Jengod,567,1.353555553,22,6
Jengod,557,1.034890019,23,6
Jengod,512,0.975298342,24,6
Jengod,510,0.975298342,25,6
Jengod,498,0.975298342,26,6
Jengod,497,0.975298342,27,6
Jengod,462,0.953245355,28,6
Jengod,489,0.860598893,29,6
Jengod,487,0.860598893,30,6
Jengod,673,0,31,6
Jengod,667,0,32,6
Jengod,665,0,33,6
Jengod,660,0,34,6
Jengod,659,0,35,6
Jengod,658,0,36,6
Jengod,657,0,37,6
Jengod,656,0,38,6
Jengod,655,0,39,6
Jengod,654,0,40,6
Jengod,653,0,41,6
Jengod,652,0,42,6
Jengod,651,0,43,6
Jengod,649,0,44,6
Jengod,648,0,45,6
Jengod,647,0,46,6
Jengod,646,0,47,6
Jengod,644,0,48,6
Jengod,643,0,49,6
Jengod,642,0,50,6
Jengod,641,0,51,6
Jengod,640,0,52,6
Jengod,639,0,53,6
Jengod,638,0,54,6
Jengod,637,0,55,6
Jengod,636,0,56,6
Jengod,635,0,57,6
Morwen,417,0.400133971,1,2
Morwen,418,0.37494207,2,2
Morwen,424,0.310469613,3,2
Morwen,419,0.310469613,4,2
Morwen,416,0.310469613,5,2
Morwen,610,0.26144377,6,2
Morwen,508,0.26144377,7,2
Morwen,567,0.241124513,8,2
Morwen,524,0.241124513,9,2
Morwen,517,0.241124513,10,2
Morwen,509,0.241124513,11,2
Morwen,507,0.241124513,12,2
Morwen,502,0.241124513,13,2
Morwen,501,0.241124513,14,2
Morwen,485,0.241124513,15,2
Morwen,471,0.241124513,16,2
Morwen,469,0.241124513,17,2
Morwen,468,0.241124513,18,2
Morwen,458,0.241124513,19,2
Morwen,423,0.197491248,20,2
Morwen,438,0.173657306,21,2
Morwen,421,0.173657306,22,2
Morwen,557,0.101596287,23,2
Morwen,512,0.060957772,24,2
Morwen,510,0.060957772,25,2
Morwen,498,0.060957772,26,2
Morwen,497,0.060957772,27,2
Morwen,489,0.060957772,28,2
Morwen,487,0.060957772,29,2
Morwen,462,0.060957772,30,2
Morwen,673,0,31,2
Morwen,667,0,32,2
Morwen,665,0,33,2
Morwen,660,0,34,2
Morwen,659,0,35,2
Morwen,658,0,36,2
Morwen,657,0,37,2
Morwen,656,0,38,2
Morwen,655,0,39,2
Morwen,654,0,40,2
Morwen,653,0,41,2
Morwen,652,0,42,2
Morwen,651,0,43,2
Morwen,649,0,44,2
Morwen,648,0,45,2
Morwen,647,0,46,2
Morwen,646,0,47,2
Morwen,644,0,48,2
Morwen,643,0,49,2
Morwen,642,0,50,2
Morwen,641,0,51,2
Morwen,640,0,52,2
Morwen,639,0,53,2
Morwen,638,0,54,2
Morwen,637,0,55,2
Morwen,636,0,56,2
Morwen,635,0,57,2
Pakaran,418,0.338217884,1,2
Pakaran,417,0.317976931,2,2
Pakaran,610,0.274622498,3,2
Pakaran,508,0.274622498,4,2
Pakaran,424,0.254381545,5,2
Pakaran,419,0.254381545,6,2
Pakaran,416,0.254381545,7,2
Pakaran,567,0.232704328,8,2
Pakaran,524,0.232704328,9,2
Pakaran,517,0.232704328,10,2
Pakaran,509,0.232704328,11,2
Pakaran,507,0.232704328,12,2
Pakaran,502,0.232704328,13,2
Pakaran,501,0.232704328,14,2
Pakaran,485,0.232704328,15,2
Pakaran,471,0.211105416,16,2
Pakaran,469,0.211105416,17,2
Pakaran,468,0.211105416,18,2
Pakaran,458,0.211105416,19,2
Pakaran,557,0.209590848,20,2
Pakaran,438,0.190786159,21,2
Pakaran,423,0.190786159,22,2
Pakaran,421,0.190786159,23,2
Pakaran,512,0.125754509,24,2
Pakaran,510,0.125754509,25,2
Pakaran,498,0.125754509,26,2
Pakaran,497,0.125754509,27,2
Pakaran,489,0.125754509,28,2
Pakaran,487,0.125754509,29,2
Pakaran,462,0.060957772,30,2
Pakaran,673,0,31,2
Pakaran,667,0,32,2
Pakaran,665,0,33,2
Pakaran,660,0,34,2
Pakaran,659,0,35,2
Pakaran,658,0,36,2
Pakaran,657,0,37,2
Pakaran,656,0,38,2
Pakaran,655,0,39,2
Pakaran,654,0,40,2
Pakaran,653,0,41,2
Pakaran,652,0,42,2
Pakaran,651,0,43,2
Pakaran,649,0,44,2
Pakaran,648,0,45,2
Pakaran,647,0,46,2
Pakaran,646,0,47,2
Pakaran,644,0,48,2
Pakaran,643,0,49,2
Pakaran,642,0,50,2
Pakaran,641,0,51,2
Pakaran,640,0,52,2
Pakaran,639,0,53,2
Pakaran,638,0,54,2
Pakaran,637,0,55,2
Pakaran,636,0,56,2
Pakaran,635,0,57,2
RickK,418,8.304031785,1,7
RickK,417,6.748651526,2,7
RickK,508,6.662723791,3,7
RickK,424,6.081184699,4,7
RickK,509,5.534242165,5,7
RickK,507,5.534242165,6,7
RickK,524,5.211411056,7,7
RickK,419,5.211356425,8,7
RickK,469,5.181440969,9,7
RickK,567,5.100754587,10,7
RickK,502,5.070755589,11,7
RickK,416,4.952748761,12,7
RickK,471,4.88695942,13,7
RickK,468,4.867737749,14,7
RickK,485,4.820213052,15,7
RickK,517,4.806537856,16,7
RickK,458,4.762742839,17,7
RickK,557,4.724020119,18,7
RickK,501,4.641242832,19,7
RickK,610,4.230950542,20,7
RickK,423,3.451837872,21,7
RickK,421,3.400843517,22,7
RickK,498,3.329663656,23,7
RickK,512,2.921639706,24,7
RickK,510,2.921639706,25,7
RickK,497,2.417114437,26,7
RickK,644,1.921614332,27,7
RickK,489,1.709146741,28,7
RickK,667,1.667520265,29,7
RickK,487,1.589990201,30,7
RickK,665,1.448068613,31,7
RickK,660,1.448068613,32,7
RickK,656,1.448068613,33,7
RickK,655,1.448068613,34,7
RickK,651,1.448068613,35,7
RickK,649,1.448068613,36,7
RickK,648,1.448068613,37,7
RickK,643,1.448068613,38,7
RickK,642,1.448068613,39,7
RickK,641,1.448068613,40,7
RickK,639,1.448068613,41,7
RickK,637,1.448068613,42,7
RickK,635,1.448068613,43,7
RickK,673,1.420637157,44,7
RickK,659,1.420637157,45,7
RickK,658,1.420637157,46,7
RickK,657,1.420637157,47,7
RickK,654,1.420637157,48,7
RickK,653,1.420637157,49,7
RickK,652,1.420637157,50,7
RickK,647,1.420637157,51,7
RickK,646,1.420637157,52,7
RickK,640,1.420637157,53,7
RickK,638,1.420637157,54,7
RickK,636,1.420637157,55,7
RickK,462,1.379649361,56,7
RickK,438,1.272858836,57,7
AlexPlank,418,0.274622498,1,1
AlexPlank,417,0.254381545,2,1
AlexPlank,610,0.211027112,3,1
AlexPlank,508,0.211027112,4,1
AlexPlank,424,0.190786159,5,1
AlexPlank,419,0.190786159,6,1
AlexPlank,416,0.190786159,7,1
AlexPlank,567,0.169108942,8,1
AlexPlank,524,0.169108942,9,1
AlexPlank,517,0.169108942,10,1
AlexPlank,509,0.169108942,11,1
AlexPlank,507,0.169108942,12,1
AlexPlank,502,0.169108942,13,1
AlexPlank,501,0.169108942,14,1
AlexPlank,485,0.169108942,15,1
AlexPlank,557,0.167672678,16,1
AlexPlank,471,0.14751003,17,1
AlexPlank,469,0.14751003,18,1
AlexPlank,468,0.14751003,19,1
AlexPlank,458,0.14751003,20,1
AlexPlank,438,0.127190773,21,1
AlexPlank,423,0.127190773,22,1
AlexPlank,421,0.127190773,23,1
AlexPlank,512,0.083836339,24,1
AlexPlank,510,0.083836339,25,1
AlexPlank,498,0.083836339,26,1
AlexPlank,497,0.083836339,27,1
AlexPlank,489,0.083836339,28,1
AlexPlank,487,0.083836339,29,1
AlexPlank,462,0.040638515,30,1
AlexPlank,673,0,31,1
AlexPlank,667,0,32,1
AlexPlank,665,0,33,1
AlexPlank,660,0,34,1
AlexPlank,659,0,35,1
AlexPlank,658,0,36,1
AlexPlank,657,0,37,1
AlexPlank,656,0,38,1
AlexPlank,655,0,39,1
AlexPlank,654,0,40,1
AlexPlank,653,0,41,1
AlexPlank,652,0,42,1
AlexPlank,651,0,43,1
AlexPlank,649,0,44,1
AlexPlank,648,0,45,1
AlexPlank,647,0,46,1
AlexPlank,646,0,47,1
AlexPlank,644,0,48,1
AlexPlank,643,0,49,1
AlexPlank,642,0,50,1
AlexPlank,641,0,51,1
AlexPlank,640,0,52,1
AlexPlank,639,0,53,1
AlexPlank,638,0,54,1
AlexPlank,637,0,55,1
AlexPlank,636,0,56,1
AlexPlank,635,0,57,1
Spider Jerusalem,418,0.338217884,1,2
Spider Jerusalem,417,0.317976931,2,2
Spider Jerusalem,610,0.274622498,3,2
Spider Jerusalem,508,0.274622498,4,2
Spider Jerusalem,424,0.254381545,5,2
Spider Jerusalem,419,0.254381545,6,2
Spider Jerusalem,416,0.254381545,7,2
Spider Jerusalem,567,0.232704328,8,2
Spider Jerusalem,524,0.232704328,9,2
Spider Jerusalem,517,0.232704328,10,2
Spider Jerusalem,509,0.232704328,11,2
Spider Jerusalem,507,0.232704328,12,2
Spider Jerusalem,502,0.232704328,13,2
Spider Jerusalem,501,0.232704328,14,2
Spider Jerusalem,485,0.232704328,15,2
Spider Jerusalem,471,0.211105416,16,2
Spider Jerusalem,469,0.211105416,17,2
Spider Jerusalem,468,0.211105416,18,2
Spider Jerusalem,458,0.211105416,19,2
Spider Jerusalem,557,0.209590848,20,2
Spider Jerusalem,438,0.190786159,21,2
Spider Jerusalem,423,0.190786159,22,2
Spider Jerusalem,421,0.190786159,23,2
Spider Jerusalem,512,0.125754509,24,2
Spider Jerusalem,510,0.125754509,25,2
Spider Jerusalem,498,0.125754509,26,2
Spider Jerusalem,497,0.125754509,27,2
Spider Jerusalem,489,0.125754509,28,2
Spider Jerusalem,487,0.125754509,29,2
Spider Jerusalem,462,0.060957772,30,2
Spider Jerusalem,673,0,31,2
Spider Jerusalem,667,0,32,2
Spider Jerusalem,665,0,33,2
Spider Jerusalem,660,0,34,2
Spider Jerusalem,659,0,35,2
Spider Jerusalem,658,0,36,2
Spider Jerusalem,657,0,37,2
Spider Jerusalem,656,0,38,2
Spider Jerusalem,655,0,39,2
Spider Jerusalem,654,0,40,2
Spider Jerusalem,653,0,41,2
Spider Jerusalem,652,0,42,2
Spider Jerusalem,651,0,43,2
Spider Jerusalem,649,0,44,2
Spider Jerusalem,648,0,45,2
Spider Jerusalem,647,0,46,2
Spider Jerusalem,646,0,47,2
Spider Jerusalem,644,0,48,2
Spider Jerusalem,643,0,49,2
Spider Jerusalem,642,0,50,2
Spider Jerusalem,641,0,51,2
Spider Jerusalem,640,0,52,2
Spider Jerusalem,639,0,53,2
Spider Jerusalem,638,0,54,2
Spider Jerusalem,637,0,55,2
Spider Jerusalem,636,0,56,2
Spider Jerusalem,635,0,57,2
Kahn~enwiki,417,0.56422279,1,1
Kahn~enwiki,418,0.560629801,2,1
Kahn~enwiki,424,0.45295952,3,1
Kahn~enwiki,419,0.45295952,4,1
Kahn~enwiki,416,0.45295952,5,1
Kahn~enwiki,423,0.413198076,6,1
Kahn~enwiki,438,0.389364134,7,1
Kahn~enwiki,421,0.389364134,8,1
Kahn~enwiki,610,0.211027112,9,1
Kahn~enwiki,508,0.211027112,10,1
Kahn~enwiki,567,0.169108942,11,1
Kahn~enwiki,524,0.169108942,12,1
Kahn~enwiki,517,0.169108942,13,1
Kahn~enwiki,509,0.169108942,14,1
Kahn~enwiki,507,0.169108942,15,1
Kahn~enwiki,502,0.169108942,16,1
Kahn~enwiki,501,0.169108942,17,1
Kahn~enwiki,485,0.169108942,18,1
Kahn~enwiki,557,0.167672678,19,1
Kahn~enwiki,471,0.14751003,20,1
Kahn~enwiki,469,0.14751003,21,1
Kahn~enwiki,468,0.14751003,22,1
Kahn~enwiki,458,0.14751003,23,1
Kahn~enwiki,512,0.083836339,24,1
Kahn~enwiki,510,0.083836339,25,1
Kahn~enwiki,498,0.083836339,26,1
Kahn~enwiki,497,0.083836339,27,1
Kahn~enwiki,489,0.083836339,28,1
Kahn~enwiki,487,0.083836339,29,1
Kahn~enwiki,462,0.040638515,30,1
Kahn~enwiki,673,0,31,1
Kahn~enwiki,667,0,32,1
Kahn~enwiki,665,0,33,1
Kahn~enwiki,660,0,34,1
Kahn~enwiki,659,0,35,1
Kahn~enwiki,658,0,36,1
Kahn~enwiki,657,0,37,1
Kahn~enwiki,656,0,38,1
Kahn~enwiki,655,0,39,1
Kahn~enwiki,654,0,40,1
Kahn~enwiki,653,0,41,1
Kahn~enwiki,652,0,42,1
Kahn~enwiki,651,0,43,1
Kahn~enwiki,649,0,44,1
Kahn~enwiki,648,0,45,1
Kahn~enwiki,647,0,46,1
Kahn~enwiki,646,0,47,1
Kahn~enwiki,644,0,48,1
Kahn~enwiki,643,0,49,1
Kahn~enwiki,642,0,50,1
Kahn~enwiki,641,0,51,1
Kahn~enwiki,640,0,52,1
Kahn~enwiki,639,0,53,1
Kahn~enwiki,638,0,54,1
Kahn~enwiki,637,0,55,1
Kahn~enwiki,636,0,56,1
Kahn~enwiki,635,0,57,1
Rebrane,417,1.363437456,1,4
Rebrane,418,1.357088444,2,4
Rebrane,423,0.975508018,3,4
Rebrane,424,0.839655177,4,4
Rebrane,419,0.839655177,5,4
Rebrane,416,0.839655177,6,4
Rebrane,508,0.685540537,7,4
Rebrane,610,0.628729792,8,4
Rebrane,524,0.622449174,9,4
Rebrane,517,0.622449174,10,4
Rebrane,509,0.622449174,11,4
Rebrane,507,0.622449174,12,4
Rebrane,502,0.622449174,13,4
Rebrane,501,0.622449174,14,4
Rebrane,485,0.622449174,15,4
Rebrane,471,0.600850262,16,4
Rebrane,469,0.600850262,17,4
Rebrane,468,0.600850262,18,4
Rebrane,458,0.600850262,19,4
Rebrane,421,0.584257475,20,4
Rebrane,567,0.565638429,21,4
Rebrane,438,0.527446731,22,4
Rebrane,557,0.378119958,23,4
Rebrane,512,0.251937234,24,4
Rebrane,510,0.251937234,25,4
Rebrane,498,0.251937234,26,4
Rebrane,497,0.251937234,27,4
Rebrane,489,0.251937234,28,4
Rebrane,487,0.251937234,29,4
Rebrane,462,0.143942673,30,4
Rebrane,673,0,31,4
Rebrane,667,0,32,4
Rebrane,665,0,33,4
Rebrane,660,0,34,4
Rebrane,659,0,35,4
Rebrane,658,0,36,4
Rebrane,657,0,37,4
Rebrane,656,0,38,4
Rebrane,655,0,39,4
Rebrane,654,0,40,4
Rebrane,653,0,41,4
Rebrane,652,0,42,4
Rebrane,651,0,43,4
Rebrane,649,0,44,4
Rebrane,648,0,45,4
Rebrane,647,0,46,4
Rebrane,646,0,47,4
Rebrane,644,0,48,4
Rebrane,643,0,49,4
Rebrane,642,0,50,4
Rebrane,641,0,51,4
Rebrane,640,0,52,4
Rebrane,639,0,53,4
Rebrane,638,0,54,4
Rebrane,637,0,55,4
Rebrane,636,0,56,4
Rebrane,635,0,57,4
Daniel Quinlan,418,0.497038441,1,2
Daniel Quinlan,417,0.476797488,2,2
Daniel Quinlan,424,0.339597662,3,2
Daniel Quinlan,419,0.339597662,4,2
Daniel Quinlan,416,0.339597662,5,2
Daniel Quinlan,508,0.331433243,6,2
Daniel Quinlan,423,0.321201343,7,2
Daniel Quinlan,524,0.289515073,8,2
Daniel Quinlan,517,0.289515073,9,2
Daniel Quinlan,509,0.289515073,10,2
Daniel Quinlan,507,0.289515073,11,2
Daniel Quinlan,502,0.289515073,12,2
Daniel Quinlan,501,0.289515073,13,2
Daniel Quinlan,485,0.289515073,14,2
Daniel Quinlan,610,0.274622498,15,2
Daniel Quinlan,471,0.267916161,16,2
Daniel Quinlan,469,0.267916161,17,2
Daniel Quinlan,468,0.267916161,18,2
Daniel Quinlan,458,0.267916161,19,2
Daniel Quinlan,421,0.247596903,20,2
Daniel Quinlan,567,0.232704328,21,2
Daniel Quinlan,557,0.209590848,22,2
Daniel Quinlan,438,0.190786159,23,2
Daniel Quinlan,512,0.125754509,24,2
Daniel Quinlan,510,0.125754509,25,2
Daniel Quinlan,498,0.125754509,26,2
Daniel Quinlan,497,0.125754509,27,2
Daniel Quinlan,489,0.125754509,28,2
Daniel Quinlan,487,0.125754509,29,2
Daniel Quinlan,462,0.060957772,30,2
Daniel Quinlan,673,0,31,2
Daniel Quinlan,667,0,32,2
Daniel Quinlan,665,0,33,2
Daniel Quinlan,660,0,34,2
Daniel Quinlan,659,0,35,2
Daniel Quinlan,658,0,36,2
Daniel Quinlan,657,0,37,2
Daniel Quinlan,656,0,38,2
Daniel Quinlan,655,0,39,2
Daniel Quinlan,654,0,40,2
Daniel Quinlan,653,0,41,2
Daniel Quinlan,652,0,42,2
Daniel Quinlan,651,0,43,2
Daniel Quinlan,649,0,44,2
Daniel Quinlan,648,0,45,2
Daniel Quinlan,647,0,46,2
Daniel Quinlan,646,0,47,2
Daniel Quinlan,644,0,48,2
Daniel Quinlan,643,0,49,2
Daniel Quinlan,642,0,50,2
Daniel Quinlan,641,0,51,2
Daniel Quinlan,640,0,52,2
Daniel Quinlan,639,0,53,2
Daniel Quinlan,638,0,54,2
Daniel Quinlan,637,0,55,2
Daniel Quinlan,636,0,56,2
Daniel Quinlan,635,0,57,2
Punkche,418,0.892008684,1,5
Punkche,417,0.850594538,2,5
Punkche,508,0.656160666,3,5
Punkche,424,0.643151893,4,5
Punkche,419,0.643151893,5,5
Punkche,416,0.643151893,6,5
Punkche,610,0.599349921,7,5
Punkche,524,0.593069303,8,5
Punkche,517,0.593069303,9,5
Punkche,509,0.593069303,10,5
Punkche,507,0.593069303,11,5
Punkche,502,0.593069303,12,5
Punkche,501,0.593069303,13,5
Punkche,485,0.593069303,14,5
Punkche,423,0.581378883,15,5
Punkche,471,0.571470391,16,5
Punkche,469,0.571470391,17,5
Punkche,468,0.571470391,18,5
Punkche,458,0.571470391,19,5
Punkche,567,0.536258559,20,5
Punkche,421,0.458704817,21,5
Punkche,438,0.401894072,22,5
Punkche,557,0.398013497,23,5
Punkche,512,0.271830772,24,5
Punkche,510,0.271830772,25,5
Punkche,498,0.271830772,26,5
Punkche,497,0.271830772,27,5
Punkche,489,0.271830772,28,5
Punkche,487,0.271830772,29,5
Punkche,462,0.185435123,30,5
Punkche,673,0,31,5
Punkche,667,0,32,5
Punkche,665,0,33,5
Punkche,660,0,34,5
Punkche,659,0,35,5
Punkche,658,0,36,5
Punkche,657,0,37,5
Punkche,656,0,38,5
Punkche,655,0,39,5
Punkche,654,0,40,5
Punkche,653,0,41,5
Punkche,652,0,42,5
Punkche,651,0,43,5
Punkche,649,0,44,5
Punkche,648,0,45,5
Punkche,647,0,46,5
Punkche,646,0,47,5
Punkche,644,0,48,5
Punkche,643,0,49,5
Punkche,642,0,50,5
Punkche,641,0,51,5
Punkche,640,0,52,5
Punkche,639,0,53,5
Punkche,638,0,54,5
Punkche,637,0,55,5
Punkche,636,0,56,5
Punkche,635,0,57,5
Prumpf,418,0.408908241,1,1
Prumpf,417,0.388667289,2,1
Prumpf,424,0.276002276,3,1
Prumpf,419,0.276002276,4,1
