Timo Honkasalo,325,0.0,4,1
Timo Honkasalo,323,0.0,5,1
Timo Honkasalo,322,0.0,6,1
Timo Honkasalo,321,0.0,7,1
Timo Honkasalo,320,0.0,8,1
Timo Honkasalo,316,0.0,9,1
Timo Honkasalo,315,0.0,10,1
Timo Honkasalo,314,0.0,11,1
Timo Honkasalo,313,0.0,12,1
Timo Honkasalo,311,0.0,13,1
Timo Honkasalo,310,0.0,14,1
Timo Honkasalo,309,0.0,15,1
Timo Honkasalo,308,0.0,16,1
Timo Honkasalo,307,0.0,17,1
Timo Honkasalo,303,0.0,18,1
Timo Honkasalo,302,0.0,19,1
Timo Honkasalo,301,0.0,20,1
Timo Honkasalo,300,0.0,21,1
Timo Honkasalo,299,0.0,22,1
Timo Honkasalo,298,0.0,23,1
Timo Honkasalo,293,0.0,24,1
Timo Honkasalo,242,0.0,25,1
Timo Honkasalo,241,0.0,26,1
Timo Honkasalo,240,0.0,27,1
Timo Honkasalo,186,0.0,28,1
Timo Honkasalo,163,0.0,29,1
Timo Honkasalo,155,0.0,30,1
Timo Honkasalo,149,0.0,31,1
Timo Honkasalo,147,0.0,32,1
Timo Honkasalo,109,0.0,33,1
Timo Honkasalo,107,0.0,34,1
Timo Honkasalo,106,0.0,35,1
Timo Honkasalo,86,0.0,36,1
Timo Honkasalo,69,0.0,37,1
Sjc,328,0.0,1,1
Sjc,327,0.0,2,1
Sjc,326,0.0,3,1
Sjc,325,0.0,4,1
Sjc,323,0.0,5,1
Sjc,322,0.0,6,1
Sjc,321,0.0,7,1
Sjc,320,0.0,8,1
Sjc,316,0.0,9,1
Sjc,315,0.0,10,1
Sjc,314,0.0,11,1
Sjc,313,0.0,12,1
Sjc,311,0.0,13,1
Sjc,310,0.0,14,1
Sjc,309,0.0,15,1
Sjc,308,0.0,16,1
Sjc,307,0.0,17,1
Sjc,303,0.0,18,1
Sjc,302,0.0,19,1
Sjc,301,0.0,20,1
Sjc,300,0.0,21,1
Sjc,299,0.0,22,1
Sjc,298,0.0,23,1
Sjc,293,0.0,24,1
Sjc,242,0.0,25,1
Sjc,241,0.0,26,1
Sjc,240,0.0,27,1
Sjc,186,0.0,28,1
Sjc,163,0.0,29,1
Sjc,155,0.0,30,1
Sjc,149,0.0,31,1
Sjc,147,0.0,32,1
Sjc,109,0.0,33,1
Sjc,107,0.0,34,1
Sjc,106,0.0,35,1
Sjc,86,0.0,36,1
Sjc,69,0.0,37,1
Brion VIBBER,328,0.0,1,1
Brion VIBBER,327,0.0,2,1
Brion VIBBER,326,0.0,3,1
Brion VIBBER,325,0.0,4,1
Brion VIBBER,323,0.0,5,1
Brion VIBBER,322,0.0,6,1
Brion VIBBER,321,0.0,7,1
Brion VIBBER,320,0.0,8,1
Brion VIBBER,316,0.0,9,1
Brion VIBBER,315,0.0,10,1
Brion VIBBER,314,0.0,11,1
Brion VIBBER,313,0.0,12,1
Brion VIBBER,311,0.0,13,1
Brion VIBBER,310,0.0,14,1
Brion VIBBER,309,0.0,15,1
Brion VIBBER,308,0.0,16,1
Brion VIBBER,307,0.0,17,1
Brion VIBBER,303,0.0,18,1
Brion VIBBER,302,0.0,19,1
Brion VIBBER,301,0.0,20,1
Brion VIBBER,300,0.0,21,1
Brion VIBBER,299,0.0,22,1
Brion VIBBER,298,0.0,23,1
Brion VIBBER,293,0.0,24,1
Brion VIBBER,242,0.0,25,1
Brion VIBBER,241,0.0,26,1
Brion VIBBER,240,0.0,27,1
Brion VIBBER,186,0.0,28,1
Brion VIBBER,163,0.0,29,1
Brion VIBBER,155,0.0,30,1
Brion VIBBER,149,0.0,31,1
Brion VIBBER,147,0.0,32,1
Brion VIBBER,109,0.0,33,1
Brion VIBBER,107,0.0,34,1
Brion VIBBER,106,0.0,35,1
Brion VIBBER,86,0.0,36,1
Brion VIBBER,69,0.0,37,1
Andre Engels,328,0.0,1,1
Andre Engels,327,0.0,2,1
Andre Engels,326,0.0,3,1
Andre Engels,325,0.0,4,1
Andre Engels,323,0.0,5,1
Andre Engels,322,0.0,6,1
Andre Engels,321,0.0,7,1
Andre Engels,320,0.0,8,1
Andre Engels,316,0.0,9,1
Andre Engels,315,0.0,10,1
Andre Engels,314,0.0,11,1
Andre Engels,313,0.0,12,1
Andre Engels,311,0.0,13,1
Andre Engels,310,0.0,14,1
Andre Engels,309,0.0,15,1
Andre Engels,308,0.0,16,1
Andre Engels,307,0.0,17,1
Andre Engels,303,0.0,18,1
Andre Engels,302,0.0,19,1
Andre Engels,301,0.0,20,1
Andre Engels,300,0.0,21,1
Andre Engels,299,0.0,22,1
Andre Engels,298,0.0,23,1
Andre Engels,293,0.0,24,1
Andre Engels,242,0.0,25,1
Andre Engels,241,0.0,26,1
Andre Engels,240,0.0,27,1
Andre Engels,186,0.0,28,1
Andre Engels,163,0.0,29,1
Andre Engels,155,0.0,30,1
Andre Engels,149,0.0,31,1
Andre Engels,147,0.0,32,1
Andre Engels,109,0.0,33,1
Andre Engels,107,0.0,34,1
Andre Engels,106,0.0,35,1
Andre Engels,86,0.0,36,1
Andre Engels,69,0.0,37,1
The Anome,328,0.0,1,1
The Anome,327,0.0,2,1
The Anome,326,0.0,3,1
The Anome,325,0.0,4,1
The Anome,323,0.0,5,1
The Anome,322,0.0,6,1
The Anome,321,0.0,7,1
The Anome,320,0.0,8,1
The Anome,316,0.0,9,1
The Anome,315,0.0,10,1
The Anome,314,0.0,11,1
The Anome,313,0.0,12,1
The Anome,311,0.0,13,1
The Anome,310,0.0,14,1
The Anome,309,0.0,15,1
The Anome,308,0.0,16,1
The Anome,307,0.0,17,1
The Anome,303,0.0,18,1
The Anome,302,0.0,19,1
The Anome,301,0.0,20,1
The Anome,300,0.0,21,1
The Anome,299,0.0,22,1
The Anome,298,0.0,23,1
The Anome,293,0.0,24,1
The Anome,242,0.0,25,1
The Anome,241,0.0,26,1
The Anome,240,0.0,27,1
The Anome,186,0.0,28,1
The Anome,163,0.0,29,1
The Anome,155,0.0,30,1
The Anome,149,0.0,31,1
The Anome,147,0.0,32,1
The Anome,109,0.0,33,1
The Anome,107,0.0,34,1
The Anome,106,0.0,35,1
The Anome,86,0.0,36,1
The Anome,69,0.0,37,1
Koyaanis Qatsi,328,0.0,1,1
Koyaanis Qatsi,327,0.0,2,1
Koyaanis Qatsi,326,0.0,3,1
Koyaanis Qatsi,325,0.0,4,1
Koyaanis Qatsi,323,0.0,5,1
Koyaanis Qatsi,322,0.0,6,1
Koyaanis Qatsi,321,0.0,7,1
Koyaanis Qatsi,320,0.0,8,1
Koyaanis Qatsi,316,0.0,9,1
Koyaanis Qatsi,315,0.0,10,1
Koyaanis Qatsi,314,0.0,11,1
Koyaanis Qatsi,313,0.0,12,1
Koyaanis Qatsi,311,0.0,13,1
Koyaanis Qatsi,310,0.0,14,1
Koyaanis Qatsi,309,0.0,15,1
Koyaanis Qatsi,308,0.0,16,1
Koyaanis Qatsi,307,0.0,17,1
Koyaanis Qatsi,303,0.0,18,1
Koyaanis Qatsi,302,0.0,19,1
Koyaanis Qatsi,301,0.0,20,1
Koyaanis Qatsi,300,0.0,21,1
Koyaanis Qatsi,299,0.0,22,1
Koyaanis Qatsi,298,0.0,23,1
Koyaanis Qatsi,293,0.0,24,1
Koyaanis Qatsi,242,0.0,25,1
Koyaanis Qatsi,241,0.0,26,1
Koyaanis Qatsi,240,0.0,27,1
Koyaanis Qatsi,186,0.0,28,1
Koyaanis Qatsi,163,0.0,29,1
Koyaanis Qatsi,155,0.0,30,1
Koyaanis Qatsi,149,0.0,31,1
Koyaanis Qatsi,147,0.0,32,1
Koyaanis Qatsi,109,0.0,33,1
Koyaanis Qatsi,107,0.0,34,1
Koyaanis Qatsi,106,0.0,35,1
Koyaanis Qatsi,86,0.0,36,1
Koyaanis Qatsi,69,0.0,37,1
Aarrrggghhh,328,0.0,1,1
Aarrrggghhh,327,0.0,2,1
Aarrrggghhh,326,0.0,3,1
Aarrrggghhh,325,0.0,4,1
Aarrrggghhh,323,0.0,5,1
Aarrrggghhh,322,0.0,6,1
Aarrrggghhh,321,0.0,7,1
Aarrrggghhh,320,0.0,8,1
Aarrrggghhh,316,0.0,9,1
Aarrrggghhh,315,0.0,10,1
Aarrrggghhh,314,0.0,11,1
Aarrrggghhh,313,0.0,12,1
Aarrrggghhh,311,0.0,13,1
Aarrrggghhh,310,0.0,14,1
Aarrrggghhh,309,0.0,15,1
Aarrrggghhh,308,0.0,16,1
Aarrrggghhh,307,0.0,17,1
Aarrrggghhh,303,0.0,18,1
Aarrrggghhh,302,0.0,19,1
Aarrrggghhh,301,0.0,20,1
Aarrrggghhh,300,0.0,21,1
Aarrrggghhh,299,0.0,22,1
Aarrrggghhh,298,0.0,23,1
Aarrrggghhh,293,0.0,24,1
Aarrrggghhh,242,0.0,25,1
Aarrrggghhh,241,0.0,26,1
Aarrrggghhh,240,0.0,27,1
Aarrrggghhh,186,0.0,28,1
Aarrrggghhh,163,0.0,29,1
Aarrrggghhh,155,0.0,30,1
Aarrrggghhh,149,0.0,31,1
Aarrrggghhh,147,0.0,32,1
Aarrrggghhh,109,0.0,33,1
Aarrrggghhh,107,0.0,34,1
Aarrrggghhh,106,0.0,35,1
Aarrrggghhh,86,0.0,36,1
Aarrrggghhh,69,0.0,37,1
JeremyR,328,0.0,1,1
JeremyR,327,0.0,2,1
JeremyR,326,0.0,3,1
JeremyR,325,0.0,4,1
JeremyR,323,0.0,5,1
JeremyR,322,0.0,6,1
JeremyR,321,0.0,7,1
JeremyR,320,0.0,8,1
JeremyR,316,0.0,9,1
JeremyR,315,0.0,10,1
JeremyR,314,0.0,11,1
JeremyR,313,0.0,12,1
JeremyR,311,0.0,13,1
JeremyR,310,0.0,14,1
JeremyR,309,0.0,15,1
JeremyR,308,0.0,16,1
JeremyR,307,0.0,17,1
JeremyR,303,0.0,18,1
JeremyR,302,0.0,19,1
JeremyR,301,0.0,20,1
JeremyR,300,0.0,21,1
JeremyR,299,0.0,22,1
JeremyR,298,0.0,23,1
JeremyR,293,0.0,24,1
JeremyR,242,0.0,25,1
JeremyR,241,0.0,26,1
JeremyR,240,0.0,27,1
JeremyR,186,0.0,28,1
JeremyR,163,0.0,29,1
JeremyR,155,0.0,30,1
JeremyR,149,0.0,31,1
JeremyR,147,0.0,32,1
JeremyR,109,0.0,33,1
JeremyR,107,0.0,34,1
JeremyR,106,0.0,35,1
JeremyR,86,0.0,36,1
JeremyR,69,0.0,37,1
Robbot,328,0.0,1,1
Robbot,327,0.0,2,1
Robbot,326,0.0,3,1
Robbot,325,0.0,4,1
Robbot,323,0.0,5,1
Robbot,322,0.0,6,1
Robbot,321,0.0,7,1
Robbot,320,0.0,8,1
Robbot,316,0.0,9,1
Robbot,315,0.0,10,1
Robbot,314,0.0,11,1
Robbot,313,0.0,12,1
Robbot,311,0.0,13,1
Robbot,310,0.0,14,1
Robbot,309,0.0,15,1
Robbot,308,0.0,16,1
Robbot,307,0.0,17,1
Robbot,303,0.0,18,1
Robbot,302,0.0,19,1
Robbot,301,0.0,20,1
Robbot,300,0.0,21,1
Robbot,299,0.0,22,1
Robbot,298,0.0,23,1
Robbot,293,0.0,24,1
Robbot,242,0.0,25,1
Robbot,241,0.0,26,1
Robbot,240,0.0,27,1
Robbot,186,0.0,28,1
Robbot,163,0.0,29,1
Robbot,155,0.0,30,1
Robbot,149,0.0,31,1
Robbot,147,0.0,32,1
Robbot,109,0.0,33,1
Robbot,107,0.0,34,1
Robbot,106,0.0,35,1
Robbot,86,0.0,36,1
Robbot,69,0.0,37,1
Gabbe,328,0.0,1,1
Gabbe,327,0.0,2,1
Gabbe,326,0.0,3,1
Gabbe,325,0.0,4,1
Gabbe,323,0.0,5,1
Gabbe,322,0.0,6,1
Gabbe,321,0.0,7,1
Gabbe,320,0.0,8,1
Gabbe,316,0.0,9,1
Gabbe,315,0.0,10,1
Gabbe,314,0.0,11,1
Gabbe,313,0.0,12,1
Gabbe,311,0.0,13,1
Gabbe,310,0.0,14,1
Gabbe,309,0.0,15,1
Gabbe,308,0.0,16,1
Gabbe,307,0.0,17,1
Gabbe,303,0.0,18,1
Gabbe,302,0.0,19,1
Gabbe,301,0.0,20,1
Gabbe,300,0.0,21,1
Gabbe,299,0.0,22,1
Gabbe,298,0.0,23,1
Gabbe,293,0.0,24,1
Gabbe,242,0.0,25,1
Gabbe,241,0.0,26,1
Gabbe,240,0.0,27,1
Gabbe,186,0.0,28,1
Gabbe,163,0.0,29,1
Gabbe,155,0.0,30,1
Gabbe,149,0.0,31,1
Gabbe,147,0.0,32,1
Gabbe,109,0.0,33,1
Gabbe,107,0.0,34,1
Gabbe,106,0.0,35,1
Gabbe,86,0.0,36,1
Gabbe,69,0.0,37,1
AaronSw,328,0.0,1,1
AaronSw,327,0.0,2,1
AaronSw,326,0.0,3,1
AaronSw,325,0.0,4,1
AaronSw,323,0.0,5,1
AaronSw,322,0.0,6,1
AaronSw,321,0.0,7,1
AaronSw,320,0.0,8,1
AaronSw,316,0.0,9,1
AaronSw,315,0.0,10,1
AaronSw,314,0.0,11,1
AaronSw,313,0.0,12,1
AaronSw,311,0.0,13,1
AaronSw,310,0.0,14,1
AaronSw,309,0.0,15,1
AaronSw,308,0.0,16,1
AaronSw,307,0.0,17,1
AaronSw,303,0.0,18,1
AaronSw,302,0.0,19,1
AaronSw,301,0.0,20,1
AaronSw,300,0.0,21,1
AaronSw,299,0.0,22,1
AaronSw,298,0.0,23,1
AaronSw,293,0.0,24,1
AaronSw,242,0.0,25,1
AaronSw,241,0.0,26,1
AaronSw,240,0.0,27,1
AaronSw,186,0.0,28,1
AaronSw,163,0.0,29,1
AaronSw,155,0.0,30,1
AaronSw,149,0.0,31,1
AaronSw,147,0.0,32,1
AaronSw,109,0.0,33,1
AaronSw,107,0.0,34,1
AaronSw,106,0.0,35,1
AaronSw,86,0.0,36,1
AaronSw,69,0.0,37,1
Guy Peters,328,0.0,1,1
Guy Peters,327,0.0,2,1
Guy Peters,326,0.0,3,1
Guy Peters,325,0.0,4,1
Guy Peters,323,0.0,5,1
Guy Peters,322,0.0,6,1
Guy Peters,321,0.0,7,1
Guy Peters,320,0.0,8,1
Guy Peters,316,0.0,9,1
Guy Peters,315,0.0,10,1
Guy Peters,314,0.0,11,1
Guy Peters,313,0.0,12,1
Guy Peters,311,0.0,13,1
Guy Peters,310,0.0,14,1
Guy Peters,309,0.0,15,1
Guy Peters,308,0.0,16,1
Guy Peters,307,0.0,17,1
Guy Peters,303,0.0,18,1
Guy Peters,302,0.0,19,1
Guy Peters,301,0.0,20,1
Guy Peters,300,0.0,21,1
Guy Peters,299,0.0,22,1
Guy Peters,298,0.0,23,1
Guy Peters,293,0.0,24,1
Guy Peters,242,0.0,25,1
Guy Peters,241,0.0,26,1
Guy Peters,240,0.0,27,1
Guy Peters,186,0.0,28,1
Guy Peters,163,0.0,29,1
Guy Peters,155,0.0,30,1
Guy Peters,149,0.0,31,1
Guy Peters,147,0.0,32,1
Guy Peters,109,0.0,33,1
Guy Peters,107,0.0,34,1
Guy Peters,106,0.0,35,1
Guy Peters,86,0.0,36,1
Guy Peters,69,0.0,37,1
Ionesco,328,0.0,1,3
Ionesco,327,0.0,2,3
Ionesco,326,0.0,3,3
Ionesco,325,0.0,4,3
Ionesco,323,0.0,5,3
Ionesco,322,0.0,6,3
Ionesco,321,0.0,7,3
Ionesco,320,0.0,8,3
Ionesco,316,0.0,9,3
Ionesco,315,0.0,10,3
Ionesco,314,0.0,11,3
Ionesco,313,0.0,12,3
Ionesco,311,0.0,13,3
Ionesco,310,0.0,14,3
Ionesco,309,0.0,15,3
Ionesco,308,0.0,16,3
Ionesco,307,0.0,17,3
Ionesco,303,0.0,18,3
Ionesco,302,0.0,19,3
Ionesco,301,0.0,20,3
Ionesco,300,0.0,21,3
Ionesco,299,0.0,22,3
Ionesco,298,0.0,23,3
Ionesco,293,0.0,24,3
Ionesco,242,0.0,25,3
Ionesco,241,0.0,26,3
Ionesco,240,0.0,27,3
Ionesco,186,0.0,28,3
Ionesco,163,0.0,29,3
Ionesco,155,0.0,30,3
Ionesco,149,0.0,31,3
Ionesco,147,0.0,32,3
Ionesco,109,0.0,33,3
Ionesco,107,0.0,34,3
Ionesco,106,0.0,35,3
Ionesco,86,0.0,36,3
Ionesco,69,0.0,37,3
Aburstein,328,0.0,1,1
Aburstein,327,0.0,2,1
Aburstein,326,0.0,3,1
Aburstein,325,0.0,4,1
Aburstein,323,0.0,5,1
Aburstein,322,0.0,6,1
Aburstein,321,0.0,7,1
Aburstein,320,0.0,8,1
Aburstein,316,0.0,9,1
Aburstein,315,0.0,10,1
Aburstein,314,0.0,11,1
Aburstein,313,0.0,12,1
Aburstein,311,0.0,13,1
Aburstein,310,0.0,14,1
Aburstein,309,0.0,15,1
Aburstein,308,0.0,16,1
Aburstein,307,0.0,17,1
Aburstein,303,0.0,18,1
Aburstein,302,0.0,19,1
Aburstein,301,0.0,20,1
Aburstein,300,0.0,21,1
Aburstein,299,0.0,22,1
Aburstein,298,0.0,23,1
Aburstein,293,0.0,24,1
Aburstein,242,0.0,25,1
Aburstein,241,0.0,26,1
Aburstein,240,0.0,27,1
Aburstein,186,0.0,28,1
Aburstein,163,0.0,29,1
Aburstein,155,0.0,30,1
Aburstein,149,0.0,31,1
Aburstein,147,0.0,32,1
Aburstein,109,0.0,33,1
Aburstein,107,0.0,34,1
Aburstein,106,0.0,35,1
Aburstein,86,0.0,36,1
Aburstein,69,0.0,37,1
SimonP,328,0.0,1,1
SimonP,327,0.0,2,1
SimonP,326,0.0,3,1
SimonP,325,0.0,4,1
SimonP,323,0.0,5,1
SimonP,322,0.0,6,1
SimonP,321,0.0,7,1
SimonP,320,0.0,8,1
SimonP,316,0.0,9,1
SimonP,315,0.0,10,1
SimonP,314,0.0,11,1
SimonP,313,0.0,12,1
SimonP,311,0.0,13,1
SimonP,310,0.0,14,1
SimonP,309,0.0,15,1
SimonP,308,0.0,16,1
SimonP,307,0.0,17,1
SimonP,303,0.0,18,1
SimonP,302,0.0,19,1
SimonP,301,0.0,20,1
SimonP,300,0.0,21,1
SimonP,299,0.0,22,1
SimonP,298,0.0,23,1
SimonP,293,0.0,24,1
SimonP,242,0.0,25,1
SimonP,241,0.0,26,1
SimonP,240,0.0,27,1
SimonP,186,0.0,28,1
SimonP,163,0.0,29,1
SimonP,155,0.0,30,1
SimonP,149,0.0,31,1
SimonP,147,0.0,32,1
SimonP,109,0.0,33,1
SimonP,107,0.0,34,1
SimonP,106,0.0,35,1
SimonP,86,0.0,36,1
SimonP,69,0.0,37,1
Gadfium,328,0.0,1,1
Gadfium,327,0.0,2,1
Gadfium,326,0.0,3,1
Gadfium,325,0.0,4,1
Gadfium,323,0.0,5,1
Gadfium,322,0.0,6,1
Gadfium,321,0.0,7,1
Gadfium,320,0.0,8,1
Gadfium,316,0.0,9,1
Gadfium,315,0.0,10,1
Gadfium,314,0.0,11,1
Gadfium,313,0.0,12,1
Gadfium,311,0.0,13,1
Gadfium,310,0.0,14,1
Gadfium,309,0.0,15,1
Gadfium,308,0.0,16,1
Gadfium,307,0.0,17,1
Gadfium,303,0.0,18,1
Gadfium,302,0.0,19,1
Gadfium,301,0.0,20,1
Gadfium,300,0.0,21,1
Gadfium,299,0.0,22,1
Gadfium,298,0.0,23,1
Gadfium,293,0.0,24,1
Gadfium,242,0.0,25,1
Gadfium,241,0.0,26,1
Gadfium,240,0.0,27,1
Gadfium,186,0.0,28,1
Gadfium,163,0.0,29,1
Gadfium,155,0.0,30,1
Gadfium,149,0.0,31,1
Gadfium,147,0.0,32,1
Gadfium,109,0.0,33,1
Gadfium,107,0.0,34,1
Gadfium,106,0.0,35,1
Gadfium,86,0.0,36,1
Gadfium,69,0.0,37,1
Spangineer,328,0.0,1,1
Spangineer,327,0.0,2,1
Spangineer,326,0.0,3,1
Spangineer,325,0.0,4,1
Spangineer,323,0.0,5,1
Spangineer,322,0.0,6,1
Spangineer,321,0.0,7,1
Spangineer,320,0.0,8,1
Spangineer,316,0.0,9,1
Spangineer,315,0.0,10,1
Spangineer,314,0.0,11,1
Spangineer,313,0.0,12,1
Spangineer,311,0.0,13,1
Spangineer,310,0.0,14,1
Spangineer,309,0.0,15,1
Spangineer,308,0.0,16,1
Spangineer,307,0.0,17,1
Spangineer,303,0.0,18,1
Spangineer,302,0.0,19,1
Spangineer,301,0.0,20,1
Spangineer,300,0.0,21,1
Spangineer,299,0.0,22,1
Spangineer,298,0.0,23,1
Spangineer,293,0.0,24,1
Spangineer,242,0.0,25,1
Spangineer,241,0.0,26,1
Spangineer,240,0.0,27,1
Spangineer,186,0.0,28,1
Spangineer,163,0.0,29,1
Spangineer,155,0.0,30,1
Spangineer,149,0.0,31,1
Spangineer,147,0.0,32,1
Spangineer,109,0.0,33,1
Spangineer,107,0.0,34,1
Spangineer,106,0.0,35,1
Spangineer,86,0.0,36,1
Spangineer,69,0.0,37,1
Zosodada,69,9.40647341819,1,9
Zosodada,86,8.29002735069,2,9
Zosodada,107,6.23647857263,3,9
Zosodada,106,5.49818868246,4,9
Zosodada,109,4.95342603571,5,9
Zosodada,147,3.46541799908,6,9
Zosodada,163,3.1135710946,7,9
Zosodada,149,2.77251089104,8,9
Zosodada,155,2.58968978263,9,9
Zosodada,186,2.29030701943,10,9
Zosodada,326,1.88861101498,11,9
Zosodada,325,1.88861101498,12,9
Zosodada,241,1.88742586855,13,9
Zosodada,242,1.81184461246,14,9
Zosodada,240,1.74171925249,15,9
Zosodada,301,1.55971070853,16,9
Zosodada,300,1.55971070853,17,9
Zosodada,316,1.53748205453,18,9
Zosodada,315,1.53748205453,19,9
Zosodada,313,1.53748205453,20,9
Zosodada,302,1.53748205453,21,9
Zosodada,299,1.53748205453,22,9
Zosodada,293,1.53334207277,23,9
Zosodada,323,1.51127325287,24,9
Zosodada,322,1.51127325287,25,9
Zosodada,320,1.51127325287,26,9
Zosodada,303,1.4641060326,27,9
Zosodada,298,1.4641060326,28,9
Zosodada,310,1.39087872557,29,9
Zosodada,309,1.39087872557,30,9
Zosodada,314,1.31750270364,31,9
Zosodada,321,1.30685322263,32,9
Zosodada,311,1.30685322263,33,9
Zosodada,307,1.21066161208,34,9
Zosodada,308,1.16349439182,35,9
Zosodada,327,1.01077186384,36,9
Zosodada,328,0.433983564793,37,9
Paradiso,69,1.03565640921,1,1
Paradiso,86,0.887114989346,2,1
Paradiso,163,0.597248528399,3,1
Paradiso,326,0.5188394229,4,1
Paradiso,325,0.5188394229,5,1
Paradiso,107,0.365655689074,6,1
Paradiso,109,0.268416234689,7,1
Paradiso,147,0.248013721376,8,1
Paradiso,106,0.243770459383,9,1
Paradiso,155,0.224154028283,10,1
Paradiso,149,0.200294335191,11,1
Paradiso,241,0.188668881054,12,1
Paradiso,186,0.17698680802,13,1
Paradiso,323,0.141501660791,14,1
Paradiso,322,0.141501660791,15,1
Paradiso,320,0.141501660791,16,1
Paradiso,316,0.141501660791,17,1
Paradiso,315,0.141501660791,18,1
Paradiso,313,0.141501660791,19,1
Paradiso,310,0.141501660791,20,1
Paradiso,309,0.141501660791,21,1
Paradiso,307,0.141501660791,22,1
Paradiso,302,0.141501660791,23,1
Paradiso,301,0.141501660791,24,1
Paradiso,300,0.141501660791,25,1
Paradiso,299,0.141501660791,26,1
Paradiso,242,0.141501660791,27,1
Paradiso,240,0.141501660791,28,1
Paradiso,321,0.0943344405272,29,1
Paradiso,314,0.0943344405272,30,1
Paradiso,311,0.0943344405272,31,1
Paradiso,308,0.0943344405272,32,1
Paradiso,303,0.0943344405272,33,1
Paradiso,298,0.0943344405272,34,1
Paradiso,293,0.0943344405272,35,1
Paradiso,327,0.0466150543417,36,1
Paradiso,328,0.0,37,1
Parallelstripes,69,1.03565640921,1,1
Parallelstripes,86,0.887114989346,2,1
Parallelstripes,163,0.597248528399,3,1
Parallelstripes,326,0.5188394229,4,1
Parallelstripes,325,0.5188394229,5,1
Parallelstripes,107,0.365655689074,6,1
Parallelstripes,109,0.268416234689,7,1
Parallelstripes,147,0.248013721376,8,1
Parallelstripes,106,0.243770459383,9,1
Parallelstripes,155,0.224154028283,10,1
Parallelstripes,149,0.200294335191,11,1
Parallelstripes,241,0.188668881054,12,1
Parallelstripes,186,0.17698680802,13,1
Parallelstripes,323,0.141501660791,14,1
Parallelstripes,322,0.141501660791,15,1
Parallelstripes,320,0.141501660791,16,1
Parallelstripes,316,0.141501660791,17,1
Parallelstripes,315,0.141501660791,18,1
Parallelstripes,313,0.141501660791,19,1
Parallelstripes,310,0.141501660791,20,1
Parallelstripes,309,0.141501660791,21,1
Parallelstripes,307,0.141501660791,22,1
Parallelstripes,302,0.141501660791,23,1
Parallelstripes,301,0.141501660791,24,1
Parallelstripes,300,0.141501660791,25,1
Parallelstripes,299,0.141501660791,26,1
Parallelstripes,242,0.141501660791,27,1
Parallelstripes,240,0.141501660791,28,1
